OBJECTID,FULL_NAME,STR_NAME,STR_TYPE,MIX_FULL,MIX_NAME,GSA_LEFT,GSA_RIGHT,STR_CODE_L,STR_CODE_R,Shape__Length
1768412,HIGHWAY 102,HIGHWAY 102,,Highway 102,Highway 102,LAKEVIEW,LAKEVIEW,4433,4433,5291.665503
1768413,HERITAGE VIEW DR,HERITAGE VIEW,DR,Heritage View Dr,Heritage View,HEAD OF CHEZZETCOOK,HEAD OF CHEZZETCOOK,16300,16300,335.1878931
1768414,VICTORIA RD NB EXIT 2 HIGHWAY 111 WB RAMP,VICTORIA RD NB EXIT 2 HIGHWAY 111 WB,RAMP,,,DARTMOUTH,DARTMOUTH,15131,15131,361.9594176
1768415,HIGHWAY 118 SB EXIT 4 HIGHWAY 111 WB RAMP,HIGHWAY 118 SB EXIT 4 HIGHWAY 111 WB,RAMP,,,DARTMOUTH,DARTMOUTH,15144,15144,1270.801157
1768416,STARVIEW LANE,STARVIEW,LANE,Starview Lane,Starview,PORTERS LAKE,PORTERS LAKE,16885,16885,833.3411505
1768417,EVERGREEN PL,EVERGREEN,PL,Evergreen Pl,Evergreen,HALIFAX,HALIFAX,1049,1049,1059.064873
1768418,THREE ADMIRALS DR,THREE ADMIRALS,DR,Three Admirals Dr,Three Admirals,BEDFORD,BEDFORD,17037,17037,336.5537078
1768419,OLDHAM MINES RD,OLDHAM MINES,RD,Oldham Mines Rd,Oldham Mines,OLDHAM,OLDHAM,15098,15098,761.2535359
1768420,ELDERBANK BACK RD,ELDERBANK BACK,RD,Elderbank Back Rd,Elderbank Back,MURCHYVILLE,MURCHYVILLE,10295,10295,4786.414511
1768421,EXHIBITION GROUNDS RD,EXHIBITION GROUNDS,RD,Exhibition Grounds Rd,Exhibition Grounds,MIDDLE MUSQUODOBOIT,MIDDLE MUSQUODOBOIT,10301,10301,1566.147963
1768422,FERRIS DR,FERRIS,DR,Ferris Dr,Ferris,DUTCH SETTLEMENT,DUTCH SETTLEMENT,10305,10305,437.7753691
1768423,FIR GROVE DR,FIR GROVE,DR,Fir Grove Dr,Fir Grove,EAST PENNANT,EAST PENNANT,10310,10310,436.2075368
1768424,FISHERMAN RD,FISHERMAN,RD,Fisherman Rd,Fisherman,LITTLE HARBOUR,LITTLE HARBOUR,10313,10313,291.9231964
1768425,FITZGERALD RD,FITZGERALD,RD,Fitzgerald Rd,Fitzgerald,QUEENSLAND,QUEENSLAND,10314,10314,248.7839666
1768426,FOURTH ST,FOURTH,ST,Fourth St,Fourth,LAKESIDE,LAKESIDE,10325,10325,233.3056136
1768427,HILLSIDE DR,HILLSIDE,DR,Hillside Dr,Hillside,BOUTILIERS POINT,BOUTILIERS POINT,10499,10499,2951.193935
1768428,MALAY FALLS LOCHABER MINES RD,MALAY FALLS LOCHABER MINES,RD,Malay Falls Lochaber Mines Rd,Malay Falls Lochaber Mines,MALAY FALLS,MALAY FALLS,10626,10626,3378.464942
1768429,MAPLE LAKE RD,MAPLE LAKE,RD,Maple Lake Rd,Maple Lake,TIMBERLEA,TIMBERLEA,10631,10631,765.7664425
1768430,MAPLEWOOD DR,MAPLEWOOD,DR,Maplewood Dr,Maplewood,WILLIAMSWOOD,WILLIAMSWOOD,10632,10632,195.3817396
1768431,JOEYS WAY,JOEYS,WAY,Joeys Way,Joeys,DUNCANS COVE,DUNCANS COVE,16105,16105,196.9450462
1768432,PROSPECT BAY RD,PROSPECT BAY,RD,Prospect Bay Rd,Prospect Bay,PROSPECT,PROSPECT,8491,8491,4581.86976
1768433,CARBON RD,CARBON,RD,Carbon Rd,Carbon,BEDFORD,BEDFORD,16943,16943,1514.626423
1768434,JETTY RD,JETTY,RD,Jetty Rd,Jetty,BEDFORD,BEDFORD,16945,16945,2699.009943
1768435,THREE BROOKS DR,THREE BROOKS,DR,Three Brooks Dr,Three Brooks,HUBLEY,HUBLEY,8877,8877,1639.028136
1768436,CRICKET LANE,CRICKET,LANE,Cricket Lane,Cricket,HUBLEY,HUBLEY,8514,8514,356.536367
1768437,HIGHWAY 107,HIGHWAY 107,,Highway 107,Highway 107,LAKE ECHO,LAKE ECHO,4335,4335,6843.911306
1768438,TAMRIDGE LANE,TAMRIDGE,LANE,Tamridge Lane,Tamridge,FERGUSONS COVE,FERGUSONS COVE,16938,16938,634.0836818
1768439,WULFRUN WAY,WULFRUN,WAY,Wulfrun Way,Wulfrun,BEAVER BANK,BEAVER BANK,16955,16955,350.4264098
1768440,RAMBLING LANE,RAMBLING,LANE,Rambling Lane,Rambling,PORTERS LAKE,PORTERS LAKE,16793,16793,471.757612
1768441,ASHVALE LANE,ASHVALE,LANE,Ashvale Lane,Ashvale,HEAD OF ST MARGARETS BAY,HEAD OF ST MARGARETS BAY,5566,5566,668.6882343
1768442,HIGHWAY 107 EB EXIT 20 OFF RAMP,HIGHWAY 107 EB EXIT 20 OFF,RAMP,Highway 107 EB Exit 20 Off Ramp,Highway 107 EB Exit 20 Off,PORTERS LAKE,PORTERS LAKE,15244,15244,801.8281307
1768443,HIGHWAY 107 WB EXIT 20 ON RAMP,HIGHWAY 107 WB EXIT 20 ON,RAMP,Highway 107 WB Exit 20 On Ramp,Highway 107 WB Exit 20 On,PORTERS LAKE,PORTERS LAKE,15245,15245,869.7368372
1768444,HIGHWAY 101 WB EXIT 1K OFF RAMP,HIGHWAY 101 WB EXIT 1K OFF,RAMP,Highway 101 WB Exit 1K Off Ramp,Highway 101 WB Exit 1K Off,LOWER SACKVILLE,LOWER SACKVILLE,15251,15251,697.1117631
1768445,OGILVIE RD,OGILVIE,RD,Ogilvie Rd,Ogilvie,ELDERBANK,ELDERBANK,8346,8346,3689.166188
1768446,HOWARD STEVENS WALK,HOWARD STEVENS,WALK,Howard Stevens Walk,Howard Stevens,CLAM HARBOUR,CLAM HARBOUR,10506,10506,516.1735566
1768447,RISING SUN TRL,RISING SUN,TRL,Rising Sun Trl,Rising Sun,HAMMONDS PLAINS,HAMMONDS PLAINS,8536,8536,688.896588
1768448,EVANS AVE,EVANS,AVE,Evans Ave,Evans,HALIFAX,HALIFAX,297,297,1556.082361
1768449,BEAR LAKE LANE,BEAR LAKE,LANE,Bear Lake Lane,Bear Lake,MOOSELAND,MOOSELAND,66813,66813,441.8841815
1768450,BEAVER BANK CROSS RD,BEAVER BANK CROSS,RD,Beaver Bank Cross Rd,Beaver Bank Cross,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7065,7065,1917.005638
1768451,CROSSROADS CRT,CROSSROADS,CRT,Crossroads Crt,Crossroads,MIDDLE SACKVILLE,MIDDLE SACKVILLE,7367,7367,209.1927508
1768452,RIVERSIDE DR,RIVERSIDE,DR,Riverside Dr,Riverside,SHEET HARBOUR,SHEET HARBOUR,9931,9931,87.4437201
1768453,DAVIES LANE,DAVIES,LANE,Davies Lane,Davies,COLE HARBOUR,COLE HARBOUR,7383,7383,410.6982317
1768454,COBBLESTONE LANE,COBBLESTONE,LANE,Cobblestone Lane,Cobblestone,MUSQUODOBOIT HARBOUR,MUSQUODOBOIT HARBOUR,15292,15292,706.9792523
1768455,UPPER WATER ST,UPPER WATER,ST,Upper Water St,Upper Water,HALIFAX,HALIFAX,850,850,1798.721804
1768456,RIDGEWOOD DR,RIDGEWOOD,DR,Ridgewood Dr,Ridgewood,HALIFAX,HALIFAX,693,693,470.444758
1768457,SERVICE ROAD HFX 118-01,SERVICE ROAD HFX 118-01, ,Service Road Hfx 118-01,Service Road Hfx 118-01,WAVERLEY,WAVERLEY,16924,16924,9997.673838
1768458,AUTOPORT AVE,AUTOPORT,AVE,Autoport Ave,Autoport,EASTERN PASSAGE,EASTERN PASSAGE,7002,7002,763.8273225
1768459,COLERIDGE CRT,COLERIDGE,CRT,Coleridge Crt,Coleridge,COLE HARBOUR,COLE HARBOUR,7310,7310,1060.645093
1768460,NORTH PRESTON RD,NORTH PRESTON,RD,North Preston Rd,North Preston,NORTH PRESTON,NORTH PRESTON,16429,16429,4757.93897
1768461,PIVOT LANE,PIVOT,LANE,Pivot Lane,Pivot,HATCHET LAKE,HATCHET LAKE,16430,16430,233.8146807
1768462,GAZEBO LANE,GAZEBO,LANE,Gazebo Lane,Gazebo,HATCHET LAKE,HATCHET LAKE,16431,16431,405.2028946
1768463,APPALOOSA RUN,APPALOOSA,RUN,Appaloosa Run,Appaloosa,HAMMONDS PLAINS,HAMMONDS PLAINS,16432,16432,1093.380857
1768464,BROOK WAY,BROOK,WAY,Brook Way,Brook,PLEASANT VALLEY,PLEASANT VALLEY,16434,16434,235.474691
1768465,SOVEREIGN CRES,SOVEREIGN,CRES,Sovereign Cres,Sovereign,WESTPHAL,WESTPHAL,8753,8753,510.25628
1768466,THIRD ST,THIRD,ST,Third St,Third,DARTMOUTH,DARTMOUTH,6652,6652,171.1175903
1768467,FOURTH ST,FOURTH,ST,Fourth St,Fourth,DARTMOUTH,DARTMOUTH,6248,6248,368.9746034
1768468,QUINDORA CRES,QUINDORA,CRES,Quindora Cres,Quindora,WESTPHAL,WESTPHAL,8500,8500,613.1305288
1768469,ROBERT LANE,ROBERT,LANE,Robert Lane,Robert,WESTPHAL,WESTPHAL,8553,8553,389.7886087
1768470,HIRANDALE CRES,HIRANDALE,CRES,Hirandale Cres,Hirandale,WESTPHAL,WESTPHAL,7782,7782,1444.722772
1768471,LEANDER DR,LEANDER,DR,Leander Dr,Leander,WESTPHAL,WESTPHAL,8008,8008,208.8292571
1768472,THUMBCAP LANE,THUMBCAP,LANE,Thumbcap Lane,Thumbcap,WEST PENNANT,WEST PENNANT,17081,17081,189.6913131
1768473,BIGBEAVER BLVD,BIGBEAVER,BLVD,Bigbeaver Blvd,Bigbeaver,MURCHYVILLE,MURCHYVILLE,17165,17165,536.8554535
1768474,CHERRYWOOD DR,CHERRYWOOD,DR,Cherrywood Dr,Cherrywood,COLE HARBOUR,COLE HARBOUR,7265,7265,965.2810437
1768475,SEROCCO CRES,SEROCCO,CRES,Serocco Cres,Serocco,WESTPHAL,WESTPHAL,8673,8673,581.1006916
1768476,SHARONS PL,SHARONS,PL,Sharons Pl,Sharons,WESTPHAL,WESTPHAL,8685,8685,144.959217
1768477,KAREN DR,KAREN,DR,Karen Dr,Karen,WESTPHAL,WESTPHAL,7895,7895,586.2251623
1768478,CARNABY CRES,CARNABY,CRES,Carnaby Cres,Carnaby,COLE HARBOUR,COLE HARBOUR,7221,7221,489.8195849
1768479,CASTLEWOOD DR,CASTLEWOOD,DR,Castlewood Dr,Castlewood,COLE HARBOUR,COLE HARBOUR,7230,7230,763.6763672
1768480,BEECHCREST DR,BEECHCREST,DR,Beechcrest Dr,Beechcrest,WAVERLEY,WAVERLEY,7070,7070,1512.683526
1768481,AUBURN DR,AUBURN,DR,Auburn Dr,Auburn,WESTPHAL,WESTPHAL,10092,10092,1842.15453
1768482,BROOKVIEW DR,BROOKVIEW,DR,Brookview Dr,Brookview,COLE HARBOUR,COLE HARBOUR,15260,15260,686.5924774
1768483,HANSON DR,HANSON,DR,Hanson Dr,Hanson,HALIFAX,HALIFAX,16843,16843,66.51829645
1768484,PORTERS LAKE WA,PORTERS LAKE,WA,Porters Lake WA,Porters Lake,WEST CHEZZETCOOK,WEST CHEZZETCOOK,66848,66848,5973.554537
1768485,FARRINGDON WAY,FARRINGDON,WAY,Farringdon Way,Farringdon,BEDFORD,BEDFORD,66774,66774,347.4957424
1768486,ELSIE TOLSON WAY,ELSIE TOLSON,WAY,Elsie Tolson Way,Elsie Tolson,BEDFORD,BEDFORD,66811,66811,105.2217271
1768487,BRADFORD PL,BRADFORD,PL,Bradford Pl,Bradford,BEDFORD,BEDFORD,17178,17178,936.1312975
1768488,PORTERS LAKE WA,PORTERS LAKE,WA,Porters Lake WA,Porters Lake,PORTERS LAKE,PORTERS LAKE,66839,66839,32689.89896
1768489,WISHINGCOVE RD,WISHINGCOVE,RD,Wishingcove Rd,Wishingcove,MINEVILLE,MINEVILLE,66853,66853,366.9401119
1768490,CUMBERLAND DR,CUMBERLAND,DR,Cumberland Dr,Cumberland,COLE HARBOUR,COLE HARBOUR,7371,7371,648.4029143
1768491,SUGARWOOD CRT,SUGARWOOD,CRT,Sugarwood Crt,Sugarwood,PORTERS LAKE,PORTERS LAKE,16868,16868,1345.757095
1768492,MILLWOOD DR,MILLWOOD,DR,Millwood Dr,Millwood,MIDDLE SACKVILLE,MIDDLE SACKVILLE,8222,8222,3805.172374
1768493,WOODWARD CRES,WOODWARD,CRES,Woodward Cres,Woodward,HALIFAX,HALIFAX,892,892,625.948017
1768494,DAUPHINEES MILL LAKE WA,DAUPHINEES MILL LAKE,WA,Dauphinees Mill Lake Wa,Dauphinees Mill Lake,HUBBARDS,HUBBARDS,66801,66801,1380.832564
1768495,ANTARES CRT,ANTARES,CRT,Antares Crt,Antares,WESTPHAL,WESTPHAL,6952,6952,348.7959773
1768496,GLEAVE WALK,GLEAVE,WALK,Gleave Walk,Gleave,DARTMOUTH,DARTMOUTH,16672,16672,164.3632087
1768497,WEBSTER TERR,WEBSTER,TERR,Webster Terr,Webster,HALIFAX,HALIFAX,854,854,244.9667261
1768498,WINWICK RD,WINWICK,RD,Winwick Rd,Winwick,HALIFAX,HALIFAX,882,882,222.7817882
1768499,MAPLE LANE,MAPLE,LANE,Maple Lane,Maple,EASTERN PASSAGE,EASTERN PASSAGE,8129,8129,385.9184944
1768500,PINE ST,PINE,ST,Pine St,Pine,EASTERN PASSAGE,EASTERN PASSAGE,8451,8451,460.8165998
1768501,WINDCREST TERR,WINDCREST,TERR,Windcrest Terr,Windcrest,HALIFAX,HALIFAX,875,875,195.6610637
1768502,RITCHIE DR,RITCHIE,DR,Ritchie Dr,Ritchie,HALIFAX,HALIFAX,695,695,280.8401473
1768503,WINDSOR TERR,WINDSOR,TERR,Windsor Terr,Windsor,HALIFAX,HALIFAX,878,878,218.9564028
1768504,ROCKCLIFFE ST,ROCKCLIFFE,ST,Rockcliffe St,Rockcliffe,HALIFAX,HALIFAX,703,703,374.7259019
1768505,BLOOMFIELD ST,BLOOMFIELD,ST,Bloomfield St,Bloomfield,HALIFAX,HALIFAX,105,105,395.9549658
1768506,BILBY ST,BILBY,ST,Bilby St,Bilby,HALIFAX,HALIFAX,84,84,599.976064
1768507,SINGER DR,SINGER,DR,Singer Dr,Singer,LUCASVILLE,LUCASVILLE,66701,66701,702.6625576
1768508,ESTATES RD,ESTATES,RD,Estates Rd,Estates,LOWER SACKVILLE,LOWER SACKVILLE,7512,7512,925.7907085
1768509,MATCHPLAY CRT,MATCHPLAY,CRT,Matchplay Crt,Matchplay,MIDDLE SACKVILLE,MIDDLE SACKVILLE,17075,17075,99.57766165
1768510,SAMBRO CREEK RD,SAMBRO CREEK,RD,Sambro Creek Rd,Sambro Creek,SAMBRO CREEK,SAMBRO CREEK,8609,8609,2727.848207
1768511,LOWERY CRT,LOWERY,CRT,Lowery Crt,Lowery,EASTERN PASSAGE,EASTERN PASSAGE,8079,8079,117.2601255
1768512,LAURELCREST DR,LAURELCREST,DR,Laurelcrest Dr,Laurelcrest,EASTERN PASSAGE,EASTERN PASSAGE,7997,7997,197.325442
1768513,CASTLEBRIDGE LANE,CASTLEBRIDGE,LANE,Castlebridge Lane,Castlebridge,EASTERN PASSAGE,EASTERN PASSAGE,66736,66736,393.1281443
1768514,HOGG LANE,HOGG,LANE,Hogg Lane,Hogg,SHEET HARBOUR,SHEET HARBOUR,66753,6753,113.527472
1768515,BROWNS PLACE RD,BROWNS PLACE,RD,Browns Place Rd,Browns Place,BROOKVALE,BROOKVALE,10175,10175,2770.758902
1768516,BRUSHY HILL RD,BRUSHY HILL,RD,Brushy Hill Rd,Brushy Hill,UPPER SACKVILLE,UPPER SACKVILLE,10177,10177,4461.840031
1768517,BURKE LOOP,BURKE,LOOP,Burke Loop,Burke,PLEASANT VALLEY,PLEASANT VALLEY,10178,10178,1222.921627
1768518,CAMBREN DR,CAMBREN,DR,Cambren Dr,Cambren,HUBLEY,HUBLEY,10180,10180,1109.36406
1768519,CAMERON LOOP,CAMERON,LOOP,Cameron Loop,Cameron,POPES HARBOUR,POPES HARBOUR,10182,10182,313.7054766
1768520,CAMERON LOOP,CAMERON,LOOP,Cameron Loop,Cameron,SPRY HARBOUR,SPRY HARBOUR,10183,10183,503.8758353
1768521,PEGGYS COVE RD,PEGGYS COVE,RD,Peggys Cove Rd,Peggys Cove,INDIAN HARBOUR,INDIAN HARBOUR,10445,10445,5733.167262
1768522,FIRE HALL RD,FIRE HALL,RD,Fire Hall Rd,Fire Hall,SHEARWATER,SHEARWATER,16768,16768,674.4092989
1768523,SQUADRON CRES,SQUADRON,CRES,Squadron Cres,Squadron,SHEARWATER,SHEARWATER,16769,16769,449.136385
1768524,HORSE LANE,HORSE,LANE,Horse Lane,Horse,SHEARWATER,SHEARWATER,16770,16770,220.812577
1768525,TRACKER RD,TRACKER,RD,Tracker Rd,Tracker,SHEARWATER,SHEARWATER,16771,16771,249.8594008
1768526,CADET RD,CADET,RD,Cadet Rd,Cadet,SHEARWATER,SHEARWATER,16773,16773,253.052354
1768527,WAVERLEY RD,WAVERLEY,RD,Waverley Rd,Waverley,DARTMOUTH,DARTMOUTH,6694,6694,6839.202232
1768528,CHARLES KEATING DR,CHARLES KEATING,DR,Charles Keating Dr,Charles Keating,DARTMOUTH,DARTMOUTH,15646,15646,311.5463506
1768529,PETAIN STATION RD,PETAIN STATION,RD,Petain Station Rd,Petain Station Rd,WEST CHEZZETCOOK,WEST CHEZZETCOOK,8437,8437,2326.564876
1768530,HILL RD,HILL,RD,Hill Rd,Hill,WEST CHEZZETCOOK,WEST CHEZZETCOOK,7762,7762,826.9002306
1768531,HIGHWAY 102 NB EXIT 6 ON RAMP,HIGHWAY 102 NB EXIT 6 ON,RAMP,Highway 102 NB Exit 6 On Ramp,Highway 102 NB Exit 6 On,GOFFS,GOFFS,15116,15116,1375.905186
1768532,HIGHWAY 102 NB EXIT 6 OFF RAMP,HIGHWAY 102 NB EXIT 6 OFF,RAMP,Highway 102 NB Exit 6 Off Ramp,Highway 102 NB Exit 6 Off,GOFFS,GOFFS,15117,15117,1241.446882
1768533,HIGHWAY 102 SB EXIT 6 ON RAMP,HIGHWAY 102 SB EXIT 6 ON,RAMP,Highway 102 SB Exit 6 On Ramp,Highway 102 SB Exit 6 On,GOFFS,GOFFS,15118,15118,1422.134646
1768534,HIGHWAY 102 SB EXIT 6 OFF RAMP,HIGHWAY 102 SB EXIT 6 OFF,RAMP,Highway 102 SB Exit 6 Off Ramp,Highway 102 SB Exit 6 Off,GOFFS,GOFFS,15119,15119,910.2462428
1768535,TRELYN RD,TRELYN,RD,Trelyn Rd,Trelyn,HALIFAX,HALIFAX,821,821,100.7372611
1768536,HIGHWAY 277,HIGHWAY 277, ,Highway 277,Highway 277,CARROLLS CORNER,CARROLLS CORNER,10423,10423,8597.768286
1768537,ROCKWELL DR,ROCKWELL,DR,Rockwell Dr,Rockwell,CARROLLS CORNER,CARROLLS CORNER,16292,16292,527.5085957
1768538,GARFIELD LANE,GARFIELD,LANE,Garfield Lane,Garfield,PORTERS LAKE,PORTERS LAKE,66748,66748,757.1409284
1768539,OAKLEY AVE,OAKLEY,AVE,Oakley Ave,Oakley,HALIFAX,HALIFAX,606,606,337.9210161
1768540,REMINGTON CRT,REMINGTON,CRT,Remington Crt,Remington,HALIFAX,HALIFAX,982,982,233.0930196
1768541,CHALLENGER DR,CHALLENGER,DR,Challenger Dr,Challenger,DARTMOUTH,DARTMOUTH,15676,15676,622.5282245
1768542,FAIRWAY GRV,FAIRWAY,GRV,Fairway Grv,Fairway,LAKE LOON,LAKE LOON,15683,15683,293.3441816
1768543,GANDER AVE,GANDER,AVE,Gander Ave,Gander,LAKE LOON,LAKE LOON,7605,7605,545.8502169
1768544,TANGMERE CRT,TANGMERE,CRT,Tangmere Crt,Tangmere,HALIFAX,HALIFAX,803,803,227.1327183
1768545,BROOK POINT RD,BROOK POINT,RD,Brook Point Rd,Brook Point,TANTALLON,TANTALLON,10174,10174,416.6766008
1768546,PORTOVISTA DR,PORTOVISTA,DR,Portovista Dr,Portovista,PORTUGUESE COVE,PORTUGUESE COVE,15670,15670,2642.80958
1768547,TRESCASA LANE,TRESCASA,LANE,Trescasa Lane,Trescasa,PORTUGUESE COVE,PORTUGUESE COVE,15805,15805,225.1467467
1768548,ELIZA RITCHIE CRES,ELIZA RITCHIE,CRES,Eliza Ritchie Cres,Eliza Ritchie,HALIFAX,HALIFAX,66708,66708,749.4942236
1768549,ANGLER DR,ANGLER,DR,Angler Dr,Angler,HERRING COVE,HERRING COVE,16916,16916,554.7044144
1768550,SWIVEL CRT,SWIVEL,CRT,Swivel Crt,Swivel,HERRING COVE,HERRING COVE,66703,66703,162.3649939
1768551,WILLOWHILL RG,WILLOWHILL,RG,Willowhill Rg,Willowhill,WAVERLEY,WAVERLEY,16206,16206,1437.872189
1768552,DARLINGTON DR,DARLINGTON,DR,Darlington Dr,Darlington,MIDDLE SACKVILLE,MIDDLE SACKVILLE,16958,16958,865.8762558
1768553,HANWELL DR,HANWELL,DR,Hanwell Dr,Hanwell,MIDDLE SACKVILLE,MIDDLE SACKVILLE,16959,16959,644.7278234
1768554,SWINDON DR,SWINDON,DR,Swindon Dr,Swindon,MIDDLE SACKVILLE,MIDDLE SACKVILLE,16960,16960,74.12331757
1768555,FERNLILLY PL,FERNLILLY,PL,Fernlilly Pl,Fernlilly,WAVERLEY,WAVERLEY,16208,16208,252.8664059
1768556,MELHAM DR,MELHAM,DR,Melham Dr,Melham,MIDDLE SACKVILLE,MIDDLE SACKVILLE,8195,8195,358.6362923
1768557,AUTUMN PL,AUTUMN,PL,Autumn Pl,Autumn,COLE HARBOUR,COLE HARBOUR,7005,7005,363.4312062
1768558,AVONDALE RD,AVONDALE,RD,Avondale Rd,Avondale,COLE HARBOUR,COLE HARBOUR,7007,7007,1009.0134
1768559,BALSAM PL,BALSAM,PL,Balsam Pl,Balsam,COLE HARBOUR,COLE HARBOUR,7022,7022,229.6038572
1768560,COOKS BROOK RD,COOKS BROOK,RD,Cooks Brook Rd,Cooks Brook,COOKS BROOK,COOKS BROOK,7486,7486,6708.199631
1768561,WEST PORTERS LAKE RD,WEST PORTERS LAKE,RD,West Porters Lake Rd,West Porters Lake,PORTERS LAKE,PORTERS LAKE,5550,5550,5388.791022
1768562,HIGHWAY 102 NB EXIT 1A OFF RAMP,HIGHWAY 102 NB EXIT 1A OFF,RAMP,Highway 102 NB Exit 1A Off Ramp,Highway 102 NB Exit 1A Off,HALIFAX,HALIFAX,1124,1124,1354.228867
1768563,HARTLIN RD,HARTLIN,RD,Hartlin Rd,Hartlin,MYERS POINT,MYERS POINT,10383,10383,239.8751763
1768564,LITTLE LUPIN WAY,LITTLE LUPIN,WAY,Little Lupin Way,Little Lupin,HEAD OF JEDDORE,HEAD OF JEDDORE,16330,16330,321.8626562
1768565,SHERWOOD DR,SHERWOOD,DR,Sherwood Dr,Sherwood,STILLWATER LAKE,STILLWATER LAKE,10875,10875,437.9592678
1768566,CODROY AVE,CODROY,AVE,Codroy Ave,Codroy,LAKE LOON,LAKE LOON,7306,7306,472.0791281
1768567,TANGMERE CRES,TANGMERE,CRES,Tangmere Cres,Tangmere,HALIFAX,HALIFAX,804,804,809.756811
1768568,APOLLO CRT,APOLLO,CRT,Apollo Crt,Apollo,HALIFAX,HALIFAX,24,24,410.1779651
1768569,POST OFFICE RD,POST OFFICE,RD,Post Office Rd,Post Office,PORTERS LAKE,PORTERS LAKE,8479,8479,989.1793406
1768570,THE OTHER ST,THE OTHER,ST,The Other St,The Other,PORTERS LAKE,PORTERS LAKE,8866,8866,303.7995182
1768571,EDMOND DR,EDMOND,DR,Edmond Dr,Edmond,DARTMOUTH,DARTMOUTH,6204,6204,497.1870851
1768572,GREGORY DR,GREGORY,DR,Gregory Dr,Gregory,DARTMOUTH,DARTMOUTH,6292,6292,199.2130978
1768573,LEA ST,LEA,ST,Lea St,Lea,DARTMOUTH,DARTMOUTH,6390,6390,122.5382394
1768574,DEWHURST DR,DEWHURST,DR,Dewhurst Dr,Dewhurst,DARTMOUTH,DARTMOUTH,6180,6180,402.574595
1768575,KEDDY RD,KEDDY,RD,Keddy Rd,Keddy,COOKS BROOK,COOKS BROOK,7903,7903,974.1053382
1768576,ELLEN DR,ELLEN,DR,Ellen Dr,Ellen,DARTMOUTH,DARTMOUTH,6210,6210,543.6615353
1768577,UNNAMED PDR 4 UN,UNNAMED PDR 4,UN,Unnamed PDR 4 Un,Unnamed PDR 4,WEST CHEZZETCOOK,WEST CHEZZETCOOK,99932,99932,875.2604151
1768578,FROG LAKE LANE,FROG LAKE,LANE,Frog Lake Lane,Frog Lake,EAST PRESTON,EAST PRESTON,66731,66731,237.6737688
1768579,PRATT AND WHITNEY DR,PRATT AND WHITNEY,DR,Pratt And Whitney Dr,Pratt And Whitney,GOFFS,GOFFS,8485,8485,4412.046501
1768580,CRANE LANE,CRANE,LANE,Crane Lane,Crane,EAST PRESTON,EAST PRESTON,4383,4383,366.1325832
1768581,BRIAN ST,BRIAN,ST,Brian St,Brian,EAST PRESTON,EAST PRESTON,15211,15211,885.38121
1768582,JEREMIAH LANE,JEREMIAH,LANE,Jeremiah Lane,Jeremiah,EAST PRESTON,EAST PRESTON,66733,66733,326.8212576
1768583,AVEBURY CRT,AVEBURY,CRT,Avebury Crt,Avebury,MIDDLE SACKVILLE,MIDDLE SACKVILLE,16926,16926,342.4087059
1768584,LINDFOREST CRT,LINDFOREST,CRT,Lindforest Crt,Lindforest,MIDDLE SACKVILLE,MIDDLE SACKVILLE,15457,15457,863.7488717
1768585,KITPU RD,KITPU,RD,Kitpu Rd,Kitpu,EAST PRESTON,EAST PRESTON,16869,16869,2151.31205
1768586,BRAMCO LANE,BRAMCO,LANE,Bramco Lane,Bramco,NORTH PRESTON,NORTH PRESTON,66720,66720,1171.560812
1768587,BILLARD LANE,BILLARD,LANE,Billard Lane,Billard,WILLIAMSWOOD,WILLIAMSWOOD,66723,66723,153.7679387
1768588,HOLMES LANE,HOLMES,LANE,Holmes Lane,Holmes,DARTMOUTH,DARTMOUTH,66743,66743,84.14381571
1768589,KILMORY LANE,KILMORY,LANE,Kilmory Lane,Kilmory,FALL RIVER,FALL RIVER,17181,17181,336.9287668
1768590,CHURCH RD,CHURCH,RD,Church Rd,Church,PEGGYS COVE,PEGGYS COVE,7280,7280,237.2525158
1768591,ROCKY RD,ROCKY,RD,Rocky Rd,Rocky,PEGGYS COVE,PEGGYS COVE,10830,10830,147.4997125
1768592,HIGHWAY 107,HIGHWAY 107,,Highway 107,Highway 107,EAST PRESTON,EAST PRESTON,4336,4336,6163.884522
1768593,HIGHWAY 103,HIGHWAY 103,,Highway 103,Highway 103,LAKESIDE,LAKESIDE,4344,4344,4904.870247
1768594,MANNETTE CRT,MANNETTE,CRT,Mannette Crt,Mannette,PORTERS LAKE,PORTERS LAKE,8121,8121,564.9875602
1768595,SERENITY LANE,SERENITY,LANE,Serenity Lane,Serenity,PORTERS LAKE,PORTERS LAKE,16701,16701,186.7460315
1768596,HIGHWAY 107,HIGHWAY 107,,Highway 107,Highway 107,EAST CHEZZETCOOK,EAST CHEZZETCOOK,4331,4331,6572.049303
1768597,CONROD SETTLEMENT RD,CONROD SETTLEMENT,RD,Conrod Settlement Rd,Conrod Settlement,CONROD SETTLEMENT,CONROD SETTLEMENT,7330,7330,4371.141499
1768598,HIGHWAY 102 SB EXIT 4C OFF RAMP,HIGHWAY 102 SB EXIT 4C OFF,RAMP,Highway 102 SB Exit 4C Off Ramp,Highway 102 SB Exit 4C Off,LOWER SACKVILLE,LOWER SACKVILLE,16839,16839,1513.440941
